ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
15202,50000.0,2,2,2,23,3,2,2,2,0,0,22613.0,21957.0,24482.0,24693.0,25283.0,27367.0,0.0,3200.0,910.0,1000.0,2500.0,0.0,1
15204,180000.0,2,1,2,26,-2,-2,-2,-2,-2,-2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0
15211,320000.0,2,2,2,28,-1,-1,-1,-1,-1,-1,4114.0,390.0,944.0,473.0,1747.0,1193.0,390.0,944.0,473.0,5000.0,1200.0,980.0,0
15224,460000.0,2,2,2,35,0,0,0,0,0,0,442291.0,449790.0,450047.0,453770.0,396600.0,392879.0,16000.0,17610.0,17500.0,13810.0,14100.0,14520.0,1
15227,130000.0,2,6,1,44,2,2,2,2,0,0,112570.0,109131.0,118539.0,115029.0,115793.0,118335.0,0.0,11323.0,0.0,4294.0,4700.0,4260.0,1
15231,20000.0,2,2,2,36,0,0,0,0,0,2,12530.0,13518.0,14596.0,15550.0,16790.0,17175.0,1500.0,1600.0,1500.0,1500.0,800.0,0.0,0
15240,130000.0,2,3,1,34,0,0,2,0,0,0,124777.0,133265.0,129713.0,129883.0,122349.0,101415.0,12000.0,0.0,5100.0,4820.0,3844.0,4500.0,0
15246,300000.0,2,2,1,27,-2,-2,-2,-2,-2,-2,2200.0,1378.0,1109.0,0.0,474.0,337.0,1378.0,1422.0,0.0,474.0,337.0,1394.0,0
15247,200000.0,2,1,1,28,0,0,0,0,0,0,148880.0,151913.0,155170.0,159089.0,160950.0,164691.0,7000.0,7200.0,8000.0,6000.0,6500.0,7000.0,0
15263,240000.0,2,2,2,29,0,0,0,0,0,0,238225.0,243044.0,239228.0,243318.0,195320.0,196664.0,9000.0,10500.0,10000.0,7000.0,7300.0,7439.0,0
15265,230000.0,2,2,2,32,1,-2,-2,-1,-1,-1,-46.0,-46.0,-46.0,4826.0,4829.0,1788.0,0.0,0.0,4872.0,4829.0,1788.0,1266.0,1
15275,170000.0,2,3,2,29,0,0,0,0,0,0,116048.0,117485.0,119050.0,120225.0,122345.0,124302.0,4200.0,4300.0,4400.0,4518.0,4500.0,5000.0,1
15282,290000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,5307.0,4739.0,11495.0,11214.0,4084.0,6348.0,4739.0,11527.0,15537.0,4873.0,26348.0,2306.0,0
15291,150000.0,2,2,1,37,0,0,0,0,0,0,119398.0,97435.0,98481.0,98101.0,97178.0,97249.0,3459.0,4913.0,3929.0,2390.0,3052.0,6300.0,0
15297,420000.0,2,3,1,44,1,-1,0,0,0,-1,0.0,5526.0,7248.0,7303.0,0.0,932.0,5526.0,2000.0,2002.0,0.0,932.0,1861.0,0
15305,90000.0,2,3,1,38,-1,0,0,0,0,0,85718.0,88476.0,90120.0,91124.0,65778.0,65866.0,4200.0,5000.0,4776.0,2400.0,3000.0,3000.0,0
15310,140000.0,2,1,1,39,1,-1,-1,-1,-1,0,0.0,797.0,190.0,3260.0,32617.0,20506.0,797.0,190.0,3269.0,32617.0,5000.0,2774.0,0
15317,420000.0,2,1,1,45,2,0,0,0,0,0,412289.0,414634.0,409078.0,412057.0,402926.0,373095.0,16272.0,17029.0,15514.0,15056.0,13707.0,14128.0,1
15321,170000.0,2,2,2,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,330.0,1290.0,1
15323,120000.0,2,1,2,39,-1,-1,-2,-2,-2,-2,28724.0,-72.0,-72.0,-72.0,-72.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15332,180000.0,2,1,1,45,-1,2,-1,-1,-1,-1,1560.0,316.0,316.0,316.0,316.0,316.0,0.0,316.0,316.0,316.0,316.0,316.0,1
15334,180000.0,2,2,2,37,-1,-1,-2,-2,-2,-2,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3738.0,0
15343,180000.0,2,2,1,30,1,2,-1,0,0,0,18435.0,1563.0,3842.0,7146.0,10480.0,13886.0,0.0,3842.0,5000.0,5000.0,10000.0,5000.0,0
15345,100000.0,2,2,2,32,0,0,0,2,0,0,76112.0,77494.0,96445.0,92742.0,92644.0,95497.0,4500.0,25445.0,0.0,3500.0,6790.0,0.0,0
15353,180000.0,2,2,1,46,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15364,240000.0,2,2,1,42,-1,-1,-1,-1,-1,-1,1986.0,1323.0,329.0,9228.0,7776.0,7500.0,1323.0,329.0,9228.0,7776.0,7500.0,635.0,0
15375,310000.0,2,3,2,32,0,0,0,0,0,0,41623.0,42465.0,32003.0,33885.0,29125.0,17227.0,3021.0,7000.0,5040.0,1000.0,7000.0,6000.0,0
15377,230000.0,2,2,2,39,0,0,0,0,0,0,72288.0,69680.0,66081.0,64495.0,60511.0,57450.0,2429.0,2579.0,2100.0,2000.0,2000.0,2100.0,0
15378,30000.0,2,3,1,41,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15384,20000.0,2,3,1,45,2,2,3,2,2,0,21646.0,24390.0,23719.0,23936.0,23253.0,25871.0,3400.0,0.0,900.0,0.0,3000.0,2000.0,1
15393,50000.0,2,3,1,53,0,0,0,0,0,0,46778.0,47770.0,49009.0,50593.0,20218.0,20645.0,1770.0,2009.0,2593.0,1000.0,752.0,1017.0,1
15404,160000.0,2,3,1,53,0,0,0,0,0,0,123760.0,124218.0,124438.0,112113.0,96459.0,93449.0,6018.0,5810.0,4591.0,3524.0,3542.0,3426.0,0
15406,130000.0,2,3,1,49,0,0,-2,-2,-2,-2,132571.0,-829.0,-829.0,-829.0,-829.0,-829.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15415,110000.0,2,3,1,63,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,780.0,0.0,390.0,390.0,390.0,780.0,0.0,390.0,1
15423,500000.0,2,1,2,54,0,0,0,0,0,0,260356.0,253580.0,239479.0,200081.0,185130.0,168868.0,18609.0,9800.0,6610.0,6000.0,6000.0,5000.0,0
15426,300000.0,2,2,1,53,0,0,0,0,0,-1,5551.0,6564.0,7954.0,8690.0,0.0,1420.0,1110.0,1500.0,1000.0,0.0,1420.0,0.0,0
15432,150000.0,1,2,2,28,0,0,0,0,0,0,134218.0,118580.0,95916.0,82867.0,58995.0,59799.0,4465.0,10629.0,3500.0,1833.0,1886.0,1610.0,0
15436,20000.0,1,2,2,23,0,0,0,2,0,0,13284.0,13987.0,15958.0,16168.0,16268.0,16600.0,1229.0,2200.0,900.0,500.0,332.0,2000.0,0
15442,20000.0,1,2,2,27,0,0,-1,-1,0,0,7320.0,7761.0,631.0,4481.0,6481.0,3465.0,2000.0,631.0,4481.0,2000.0,300.0,3332.0,1
15447,30000.0,1,2,2,22,0,0,0,0,0,0,30465.0,27943.0,14588.0,30158.0,29562.0,29818.0,1630.0,2231.0,16310.0,1051.0,1103.0,1003.0,0
15452,500000.0,1,1,2,28,0,0,0,0,0,0,59646.0,49412.0,48060.0,51132.0,49348.0,40652.0,43018.0,3030.0,10022.0,3064.0,3022.0,2018.0,0
15466,160000.0,1,3,2,30,0,0,0,0,-2,-2,275241.0,280903.0,272419.0,0.0,0.0,0.0,8365.0,9368.0,0.0,0.0,0.0,0.0,0
15468,290000.0,1,2,1,38,0,0,0,0,0,0,116625.0,118801.0,99370.0,84836.0,82168.0,80299.0,5000.0,3530.0,3019.0,2818.0,3000.0,3199.0,0
15479,480000.0,1,2,1,30,-1,-1,-1,-1,-1,-1,1309.0,662.0,645.0,32636.0,27552.0,1428.0,668.0,645.0,32641.0,27552.0,1428.0,11822.0,0
15484,500000.0,1,1,1,45,-1,-1,-2,-2,-2,-2,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15485,180000.0,1,1,1,36,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15491,20000.0,1,1,1,31,0,0,0,2,-1,-1,4596.0,5675.0,8231.0,2717.0,4733.0,1099.0,1161.0,2717.0,0.0,4733.0,1099.0,0.0,1
15492,110000.0,1,1,1,41,0,0,0,0,0,0,80959.0,80733.0,80984.0,80706.0,80580.0,77993.0,3486.0,2958.0,2803.0,2940.0,2821.0,2806.0,0
15495,20000.0,1,2,2,35,0,0,0,0,0,0,19600.0,19694.0,19945.0,20051.0,19472.0,19830.0,1312.0,1363.0,1249.0,1000.0,2000.0,1000.0,1
15497,30000.0,1,2,1,48,0,0,0,-1,-1,-1,29428.0,19950.0,24514.0,4083.0,6234.0,0.0,1402.0,10096.0,4083.0,6255.0,0.0,0.0,0
15500,50000.0,1,2,2,33,1,2,0,0,0,0,51210.0,47140.0,48478.0,48173.0,21134.0,20403.0,0.0,3518.0,3000.0,2352.0,2000.0,2000.0,0
15508,270000.0,1,2,1,35,0,0,0,0,0,0,48465.0,45898.0,46765.0,55438.0,54285.0,54198.0,1737.0,2000.0,10000.0,1461.0,1492.0,899.0,0
15511,160000.0,1,3,1,38,0,0,0,0,0,0,25003.0,23621.0,24994.0,15778.0,9333.0,7083.0,2000.0,5060.0,5000.0,1500.0,0.0,0.0,0
15516,140000.0,1,3,1,37,-1,-1,-1,-1,-1,-1,13806.0,1003.0,1170.0,1003.0,1003.0,1003.0,1003.0,1170.0,1003.0,1003.0,1003.0,1003.0,1
15528,190000.0,1,2,2,39,0,0,0,0,0,0,146224.0,149289.0,152886.0,156273.0,159800.0,162570.0,5500.0,6000.0,6000.0,6000.0,6000.0,6000.0,0
15542,160000.0,1,2,2,30,-2,-2,-2,-2,-2,-2,750.0,370.0,-20.0,780.0,0.0,1470.0,400.0,0.0,800.0,0.0,1470.0,0.0,0
15543,250000.0,1,2,1,40,1,2,0,0,0,0,65087.0,62216.0,39814.0,34374.0,34768.0,38830.0,0.0,2000.0,1871.0,1265.0,4643.0,3214.0,1
15554,200000.0,1,1,1,42,-2,-2,-2,-2,-2,-2,-6028.0,10177.0,10229.0,7899.0,4553.0,4252.0,20405.0,10426.0,8008.0,4575.0,4273.0,9652.0,0
15556,20000.0,1,2,2,37,2,2,2,-1,0,-1,3254.0,2522.0,0.0,780.0,390.0,390.0,2000.0,0.0,780.0,0.0,390.0,1680.0,1
15571,130000.0,1,1,1,40,2,2,2,2,2,2,62177.0,60580.0,65489.0,66327.0,64665.0,68740.0,0.0,5900.0,2500.0,0.0,5300.0,2700.0,0
15593,30000.0,1,2,1,53,0,0,0,0,0,0,29557.0,30091.0,28247.0,28884.0,29523.0,30672.0,1427.0,2973.0,1500.0,1100.0,2000.0,1000.0,0
15602,90000.0,2,2,2,23,0,0,0,0,0,0,87727.0,89402.0,88118.0,87852.0,49042.0,49251.0,3160.0,3688.0,4559.0,1665.0,1707.0,1807.0,0
15613,120000.0,2,3,1,30,-2,-2,-2,-2,-2,-2,757.0,757.0,1549.0,757.0,757.0,1328.0,757.0,1549.0,757.0,757.0,1328.0,757.0,0
15614,120000.0,2,2,1,30,0,0,0,0,0,0,121038.0,121211.0,119339.0,122334.0,121254.0,122094.0,4700.0,4400.0,5000.0,4600.0,5000.0,4500.0,0
15623,280000.0,2,2,2,29,-1,-1,-1,-1,0,0,7545.0,2549.0,3266.0,10501.0,10131.0,8471.0,2709.0,3284.0,11001.0,8.0,6.0,666.0,0
15630,180000.0,2,2,1,34,2,-1,-1,-2,-2,-1,314.0,8000.0,0.0,0.0,0.0,600.0,8000.0,0.0,0.0,0.0,600.0,0.0,0
15641,170000.0,2,1,2,40,0,0,0,0,0,0,15442.0,16869.0,21014.0,18517.0,9058.0,5035.0,2000.0,5020.0,2000.0,3000.0,1000.0,464.0,0
15644,310000.0,2,2,1,34,0,0,0,0,0,0,86769.0,87842.0,42594.0,26198.0,26766.0,27341.0,2800.0,3021.0,1600.0,1000.0,1000.0,2000.0,0
15652,90000.0,2,2,1,39,1,2,2,2,0,0,90880.0,87502.0,91442.0,89804.0,87213.0,90441.0,0.0,7300.0,1144.0,3265.0,6788.0,0.0,0
15658,220000.0,2,1,1,37,-2,-2,-2,-2,-2,-2,14298.0,100606.0,11202.0,21683.0,10860.0,12534.0,101405.0,11202.0,21778.0,10860.0,12534.0,7923.0,0
15663,130000.0,2,2,2,43,0,0,0,0,0,0,109464.0,106613.0,107700.0,103736.0,101414.0,100157.0,3835.0,5433.0,4431.0,6938.0,3467.0,3593.0,0
15671,140000.0,1,2,2,30,-1,-1,-1,0,0,0,1288.0,-4925.0,136239.0,137748.0,81195.0,47338.0,0.0,143200.0,5200.0,2352.0,2000.0,2000.0,0
15674,200000.0,1,1,1,32,-1,2,-1,2,-1,-1,760.0,380.0,760.0,380.0,380.0,0.0,0.0,760.0,0.0,380.0,0.0,154350.0,0
15679,100000.0,1,1,2,26,-1,0,0,0,0,0,2724.0,46286.0,46435.0,4398.0,3437.0,3476.0,45000.0,2300.0,1000.0,0.0,1000.0,100.0,0
15683,250000.0,1,2,2,28,-2,-2,-2,-2,-2,-2,22303.0,51749.0,186394.0,9458.0,6620.0,10040.0,51762.0,186398.0,9467.0,6620.0,10040.0,8960.0,0
15689,280000.0,1,2,2,30,0,0,0,0,0,0,31272.0,40688.0,139417.0,144087.0,147694.0,155284.0,10000.0,100000.0,7000.0,6000.0,10000.0,8000.0,1
15690,30000.0,1,2,2,22,0,0,0,0,0,0,4921.0,3810.0,3890.0,2199.0,2209.0,1429.0,1500.0,2000.0,2000.0,400.0,0.0,500.0,1
15692,10000.0,1,1,2,26,0,0,0,0,0,0,6376.0,7386.0,8581.0,9765.0,10066.0,10151.0,1121.0,1316.0,1500.0,450.0,500.0,800.0,1
15703,180000.0,1,3,2,27,0,0,0,0,0,0,172511.0,177587.0,175867.0,159053.0,126688.0,122947.0,8008.0,6528.0,6500.0,5000.0,5000.0,5000.0,0
15717,50000.0,1,2,2,44,0,0,0,0,0,0,15735.0,15681.0,35492.0,7988.0,8986.0,10463.0,1500.0,3100.0,3000.0,1500.0,2000.0,1500.0,0
15719,50000.0,1,1,2,35,2,0,0,0,0,0,50481.0,48264.0,19142.0,18188.0,18397.0,18161.0,3183.0,1565.0,7240.0,795.0,1000.0,673.0,1
15723,250000.0,1,2,1,44,0,0,0,0,0,0,254933.0,244433.0,249882.0,248013.0,99071.0,98928.0,8754.0,10866.0,5592.0,2212.0,2565.0,2156.0,0
15726,30000.0,2,2,2,21,0,0,0,0,0,0,28409.0,28530.0,29435.0,30841.0,29434.0,16565.0,2000.0,2000.0,2000.0,1765.0,331.0,0.0,0
15732,220000.0,1,1,1,42,-1,-1,-1,-1,0,-1,2358.0,156.0,0.0,50510.0,2202.0,4533.0,156.0,0.0,50510.0,0.0,5131.0,0.0,0
15733,50000.0,2,2,1,30,1,2,0,0,-2,-2,27369.0,6425.0,4580.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0
15739,140000.0,2,2,2,27,0,0,0,0,0,0,134936.0,137328.0,138767.0,137231.0,128228.0,110803.0,6700.0,6704.0,5000.0,4155.0,4100.0,3600.0,0
15740,80000.0,2,1,2,27,-1,-1,-1,-1,0,-1,993.0,1528.0,1138.0,4130.0,3740.0,1404.0,1528.0,1499.0,4130.0,0.0,1404.0,1621.0,0
15747,30000.0,2,2,1,23,1,2,0,0,0,-1,28108.0,27228.0,24921.0,25945.0,20634.0,1600.0,0.0,1500.0,5229.0,942.0,1704.0,0.0,0
15757,60000.0,2,2,2,22,0,0,0,0,2,2,60434.0,60935.0,56585.0,77520.0,29002.0,30274.0,2141.0,3085.0,3623.0,0.0,3158.0,0.0,0
15761,20000.0,2,2,2,22,2,0,0,2,3,2,6655.0,9711.0,12450.0,13949.0,13437.0,13082.0,3200.0,2900.0,2000.0,0.0,0.0,4600.0,1
15767,10000.0,2,1,2,22,1,3,3,2,0,0,6251.0,6498.0,6744.0,6977.0,6593.0,7481.0,500.0,500.0,500.0,242.0,1000.0,273.0,0
15770,30000.0,2,2,2,24,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15772,100000.0,2,3,2,24,0,0,0,0,0,2,54938.0,55621.0,56999.0,57748.0,62489.0,60984.0,1985.0,2664.0,2700.0,6700.0,0.0,2389.0,0
15781,130000.0,2,1,2,27,0,0,0,0,0,0,116186.0,111703.0,105091.0,100046.0,96090.0,90359.0,5500.0,4500.0,3500.0,6011.0,3200.0,4000.0,0
15782,130000.0,2,2,2,24,0,0,0,0,-1,-1,12163.0,21895.0,18885.0,19057.0,2511.0,10358.0,10095.0,7005.0,6013.0,2511.0,10358.0,5000.0,0
15812,50000.0,2,2,1,28,0,0,0,0,0,0,48198.0,45579.0,43670.0,16643.0,10021.0,9833.0,2195.0,1978.0,1144.0,341.0,345.0,510.0,0
15820,300000.0,2,1,2,27,1,-2,-2,-1,-1,-2,-2.0,-2.0,0.0,876.0,0.0,0.0,874.0,876.0,876.0,0.0,0.0,0.0,0
15822,130000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,0.0,0.0,734.0,0.0,390.0,988.0,0.0,734.0,0.0,390.0,988.0,1990.0,0
15833,50000.0,2,2,2,27,0,0,0,0,0,0,33944.0,29194.0,27862.0,21229.0,20178.0,19275.0,1513.0,2000.0,2000.0,1000.0,1000.0,1000.0,0
15839,360000.0,2,2,2,29,0,0,0,0,0,0,58653.0,56329.0,55957.0,52392.0,61700.0,42975.0,5886.0,4054.0,8412.0,15096.0,1208.0,3000.0,0
15840,160000.0,2,2,2,27,1,2,0,0,0,0,156506.0,157177.0,157804.0,157478.0,156098.0,156659.0,7000.0,6000.0,7217.0,6000.0,6000.0,6000.0,0
15844,70000.0,2,2,2,27,2,2,2,0,0,0,34263.0,37375.0,36498.0,37516.0,38587.0,43924.0,4000.0,0.0,1929.0,2000.0,6000.0,3700.0,1
15851,50000.0,2,1,2,28,1,2,2,2,2,2,51943.0,50800.0,51967.0,50794.0,51911.0,50976.0,0.0,4156.0,0.0,4100.0,0.0,2000.0,1
15853,70000.0,2,2,2,27,0,0,2,2,0,0,25105.0,27867.0,28125.0,28364.0,29586.0,30110.0,3500.0,1000.0,1000.0,2000.0,1000.0,1500.0,0
15864,80000.0,2,2,1,29,0,0,2,2,0,0,52533.0,56340.0,57022.0,55081.0,55350.0,55906.0,5120.0,2600.0,0.0,2200.0,2028.0,3000.0,0
15873,110000.0,2,1,2,28,0,0,0,0,0,0,107649.0,82139.0,74760.0,63520.0,62529.0,58228.0,3500.0,3899.0,3000.0,1800.0,3000.0,2000.0,0
15888,360000.0,2,1,2,27,0,0,0,0,0,0,130640.0,120058.0,110795.0,101668.0,78730.0,66682.0,4500.0,4100.0,4208.0,3000.0,2300.0,1800.0,0
15893,80000.0,2,2,2,24,-2,-2,-1,-1,-1,-1,1138.0,800.0,179.0,1755.0,0.0,1190.0,804.0,179.0,1755.0,0.0,1190.0,0.0,0
15894,150000.0,2,1,2,29,0,0,0,0,2,2,110018.0,47600.0,26219.0,17705.0,17920.0,17494.0,2400.0,1619.0,2550.0,800.0,0.0,700.0,0
15898,200000.0,2,2,2,27,1,2,-1,-1,-1,-1,18354.0,9000.0,9306.0,9306.0,9000.0,9000.0,0.0,9306.0,9306.0,9000.0,9000.0,9300.0,0
15908,110000.0,2,5,2,32,3,2,0,0,0,0,109655.0,98133.0,95391.0,79409.0,78014.0,77709.0,3500.0,3515.0,3307.0,3014.0,3009.0,4000.0,0
15913,90000.0,2,3,1,29,0,0,0,0,0,0,91116.0,89047.0,91595.0,88197.0,59822.0,55345.0,3500.0,4000.0,3002.0,1974.0,2000.0,5000.0,0
15927,320000.0,2,2,1,32,0,0,0,0,0,0,101121.0,86781.0,74909.0,55472.0,53699.0,46313.0,5800.0,9805.0,5006.0,3704.0,12860.0,13201.0,0
15938,50000.0,2,2,2,26,1,2,2,2,2,3,18253.0,20539.0,20616.0,20977.0,23287.0,22637.0,2900.0,700.0,1000.0,2970.0,0.0,0.0,0
15940,30000.0,2,2,1,32,1,3,2,0,0,2,27807.0,27078.0,26363.0,27379.0,28953.0,28354.0,0.0,0.0,1758.0,2332.0,0.0,1400.0,1
15953,500000.0,2,2,2,30,0,0,0,0,0,0,98618.0,73464.0,84741.0,72510.0,69053.0,64841.0,25464.0,43095.0,7522.0,9065.0,8841.0,12000.0,0
15954,100000.0,2,1,2,31,1,-2,-1,-1,0,0,0.0,-740.0,740.0,1480.0,1480.0,740.0,0.0,2220.0,1480.0,740.0,0.0,2931.0,0
15960,50000.0,2,2,1,34,2,0,0,2,2,0,62643.0,59851.0,65545.0,62672.0,57755.0,55512.0,2151.0,10000.0,2100.0,0.0,2000.0,1861.0,1
15961,300000.0,2,1,2,30,0,0,0,0,0,0,217329.0,206703.0,203164.0,164371.0,161331.0,154515.0,8000.0,20219.0,7500.0,6500.0,7500.0,6000.0,0
15969,140000.0,2,2,1,41,0,0,0,0,0,2,41814.0,43616.0,44710.0,45661.0,50880.0,49934.0,2500.0,2100.0,2000.0,6000.0,0.0,2000.0,0
15972,260000.0,2,3,1,44,0,0,0,0,0,0,148803.0,137561.0,130539.0,112300.0,105517.0,108011.0,5100.0,5300.0,4303.0,3600.0,4000.0,4000.0,0
15978,80000.0,2,2,1,38,0,0,0,0,0,0,72704.0,70907.0,59223.0,40128.0,41152.0,41527.0,3133.0,2132.0,1650.0,2000.0,1503.0,1505.0,0
15981,30000.0,2,3,1,37,1,2,2,2,0,0,28361.0,27227.0,29346.0,23548.0,11790.0,7276.0,0.0,3313.0,108.0,299.0,325.0,0.0,0
15987,240000.0,2,2,2,35,0,0,0,-2,-2,-2,15750.0,12891.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0
15988,50000.0,2,2,2,31,2,2,2,2,2,2,28947.0,30072.0,30895.0,31589.0,32071.0,32709.0,1900.0,1600.0,1500.0,1300.0,1300.0,1500.0,1
15989,70000.0,2,1,2,23,0,0,0,0,0,0,7531.0,8545.0,9588.0,10900.0,46462.0,47599.0,1145.0,1188.0,1500.0,36000.0,2000.0,1668.0,1
15996,140000.0,2,1,2,33,0,0,0,0,0,0,87713.0,88906.0,88736.0,91287.0,91057.0,91538.0,5000.0,5000.0,5000.0,5000.0,3500.0,3500.0,0
16004,230000.0,2,2,1,37,0,0,0,0,0,0,126251.0,128542.0,122493.0,124743.0,127507.0,121400.0,4500.0,4600.0,4389.0,4697.0,4800.0,4000.0,0
16009,50000.0,2,1,2,22,0,0,0,0,0,0,15787.0,17486.0,17823.0,18495.0,18266.0,18631.0,2250.0,1587.0,1259.0,765.0,773.0,476.0,0
16017,140000.0,2,3,1,47,6,5,4,3,2,0,151790.0,147998.0,144280.0,139701.0,90756.0,92935.0,0.0,0.0,0.0,0.0,3000.0,2000.0,0
16018,50000.0,2,2,1,28,0,0,0,0,0,0,43206.0,42105.0,40591.0,31609.0,29662.0,24741.0,2100.0,2021.0,1500.0,1009.0,1000.0,1000.0,0
16023,280000.0,2,1,1,35,0,0,0,0,0,0,281424.0,232826.0,195621.0,96843.0,99232.0,102620.0,9604.0,53459.0,4000.0,4000.0,5000.0,4000.0,0
16025,100000.0,2,3,2,32,0,0,0,0,0,0,79158.0,93667.0,58161.0,41414.0,28835.0,29423.0,23591.0,2116.0,1400.0,1165.0,588.0,639.0,0
16028,30000.0,2,2,2,41,1,2,0,0,0,0,25562.0,23250.0,23217.0,21295.0,19076.0,9292.0,0.0,1600.0,1500.0,1000.0,1720.0,0.0,0
16029,50000.0,2,3,3,43,1,2,2,0,0,0,17962.0,18766.0,18177.0,19147.0,17827.0,18389.0,1400.0,0.0,1289.0,800.0,1000.0,1000.0,1
16036,170000.0,2,3,1,37,1,2,0,0,0,0,33039.0,30336.0,30826.0,31996.0,33676.0,25301.0,3.0,2008.0,5000.0,2037.0,2029.0,2008.0,0
16040,200000.0,2,2,1,31,3,2,2,2,2,2,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16048,20000.0,2,2,2,26,1,2,2,0,0,0,19725.0,17368.0,16801.0,17789.0,17419.0,17628.0,1293.0,0.0,1281.0,771.0,640.0,790.0,0
16053,30000.0,2,2,1,48,2,2,2,2,2,0,28695.0,29824.0,29066.0,31236.0,29819.0,30058.0,1900.0,0.0,3000.0,0.0,1500.0,2000.0,1
16062,30000.0,2,2,2,39,0,0,0,0,0,0,29758.0,30454.0,30221.0,29376.0,29564.0,28762.0,1500.0,1518.0,1439.0,1017.0,1032.0,1367.0,0
16065,90000.0,2,2,2,39,-1,2,-1,-1,0,0,2489.0,1242.0,1062.0,1062.0,1062.0,0.0,0.0,1062.0,1062.0,0.0,0.0,0.0,0
16069,160000.0,2,1,1,31,-1,-1,-1,-1,-2,-2,3089.0,0.0,12548.0,0.0,0.0,0.0,0.0,12548.0,0.0,0.0,0.0,0.0,0
16079,300000.0,2,3,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16083,50000.0,2,2,2,28,2,2,0,0,0,-2,16639.0,16041.0,12151.0,4963.0,0.0,0.0,14.0,1505.0,2000.0,0.0,0.0,0.0,0
16086,30000.0,2,3,1,28,0,0,0,0,0,0,16162.0,13301.0,12930.0,13233.0,12595.0,12454.0,2000.0,1307.0,2000.0,252.0,249.0,100.0,1
16088,260000.0,2,2,1,32,-2,-2,-2,-2,-2,-2,1249.0,0.0,0.0,0.0,1178.0,1692.0,0.0,0.0,0.0,1178.0,1692.0,810.0,1
16090,80000.0,2,2,2,37,2,0,0,-2,-2,-2,52052.0,51407.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,1
16091,160000.0,2,2,1,35,2,-1,-1,-1,-1,-1,776.0,776.0,1172.0,380.0,776.0,1172.0,776.0,1172.0,380.0,776.0,1172.0,380.0,0
16092,100000.0,2,1,1,40,2,2,0,0,2,0,97229.0,94777.0,95634.0,65828.0,61621.0,62756.0,0.0,2924.0,5226.0,0.0,2278.0,2292.0,1
16099,70000.0,2,2,1,46,2,2,2,2,2,2,24036.0,25035.0,25930.0,26206.0,26477.0,27404.0,1700.0,1600.0,1000.0,1000.0,1500.0,0.0,1
16108,280000.0,2,2,1,42,2,0,0,0,0,0,185147.0,132646.0,137109.0,135264.0,133046.0,126155.0,5000.0,10000.0,5000.0,5000.0,5000.0,5000.0,1
16110,200000.0,2,1,2,31,0,0,0,0,0,0,191807.0,195618.0,200170.0,202965.0,155579.0,124488.0,8500.0,9200.0,8000.0,7000.0,5000.0,5000.0,0
16111,200000.0,2,2,1,33,0,0,0,0,0,0,103876.0,66894.0,12475.0,14208.0,15270.0,14880.0,2034.0,3000.0,2083.0,10000.0,0.0,1286.0,1
16123,300000.0,2,1,2,33,0,-1,-1,-1,-1,-1,13713.0,14547.0,13328.0,20714.0,13054.0,12632.0,15003.0,13539.0,20714.0,13054.0,12636.0,12700.0,0
16130,50000.0,2,2,1,41,0,0,0,0,0,0,23064.0,17783.0,16315.0,12225.0,11184.0,10133.0,1281.0,1214.0,1155.0,375.0,364.0,354.0,0
